	Trialnumber	IllusionType	Condition	RT	ACC	literate	number	key	pp	subject
43	16	shape	illusion	6.327022074616253	0.0	n	3	minus	n_3	21
44	18	colour	illusion	8.034940668090712	1.0	n	3	2	n_3	21
45	42	shape	control	4.513393645867836	1.0	n	3	2	n_3	21
46	34	shape	control	4.863878204660068	1.0	n	3	2	n_3	21
47	28	ambiguous	illusion	8.934628731849443	1.0	n	3	2	n_3	21
48	29	ambiguous	illusion	11.505741523260438	0.0	n	3	2	n_3	21
0	23	ambiguous	illusion	12.45764750313174	1.0	y	15	2	y_15	22
1	24	ambiguous	illusion	5.391740132554332	1.0	y	15	2	y_15	22
2	15	shape	illusion	5.1206214249705235	0.0	y	15	2	y_15	22
3	42	shape	control	4.9822976790783295	1.0	y	15	2	y_15	22
4	43	shape	control	4.368234695348292	1.0	y	15	minus	y_15	22
5	48	colour	control	4.25412227511697	1.0	y	15	minus	y_15	22
6	34	shape	control	3.5257762746914523	1.0	y	15	2	y_15	22
7	19	colour	illusion	5.990621651892071	0.0	y	15	minus	y_15	22
8	33	shape	control	4.3729765476473395	1.0	y	15	minus	y_15	22
9	36	shape	control	4.07780900652142	0.0	y	15	2	y_15	22
10	22	colour	illusion	6.092188951184652	1.0	y	15	minus	y_15	22
11	1	shape	illusion	4.392695634836855	0.0	y	15	2	y_15	22
12	5	shape	illusion	3.8824241879028714	0.0	y	15	2	y_15	22
13	14	shape	illusion	21.444024909515065	1.0	y	15	2	y_15	22
14	38	shape	control	5.499654349681804	0.0	y	15	minus	y_15	22
15	11	shape	illusion	6.733484965629032	1.0	y	15	minus	y_15	22
16	49	colour	control	2.8726592625371272	1.0	y	15	minus	y_15	22
17	9	shape	illusion	7.514352795107698	0.0	y	15	minus	y_15	22
18	17	colour	illusion	4.854895348591526	0.0	y	15	2	y_15	22
19	10	shape	illusion	4.1490137822493125	0.0	y	15	2	y_15	22
20	20	colour	illusion	2.9632188351461077	0.0	y	15	minus	y_15	22
21	12	shape	illusion	6.196267787010584	1.0	y	15	2	y_15	22
23	4	shape	illusion	33.14389629355901	0.0	y	15	minus	y_15	22
24	2	shape	illusion	10.296271352923213	0.0	y	15	minus	y_15	22
25	45	colour	control	4.40835647124004	0.0	y	15	2	y_15	22
26	37	shape	control	4.956001105432733	0.0	y	15	minus	y_15	22
27	21	colour	illusion	5.588527813300972	1.0	y	15	2	y_15	22
28	3	shape	illusion	3.779311795226022	1.0	y	15	2	y_15	22
29	35	shape	control	8.163038351382056	1.0	y	15	minus	y_15	22
30	31	shape	control	4.729607846951693	1.0	y	15	2	y_15	22
31	32	shape	control	3.972861384903808	1.0	y	15	2	y_15	22
33	39	shape	control	4.818258441080616	1.0	y	15	2	y_15	22
34	18	colour	illusion	6.353178443090656	1.0	y	15	2	y_15	22
35	41	shape	control	3.6595372743140615	1.0	y	15	minus	y_15	22
36	46	colour	control	8.865409115443981	0.0	y	15	minus	y_15	22
38	6	shape	illusion	6.227466678985365	1.0	y	15	minus	y_15	22
39	47	colour	control	4.278951962305655	1.0	y	15	minus	y_15	22
40	13	shape	illusion	15.243244623172359	0.0	y	15	minus	y_15	22
42	7	shape	illusion	8.3571434939131	1.0	y	15	2	y_15	22
43	44	colour	control	3.78957108564282	1.0	y	15	2	y_15	22
44	40	shape	control	4.6516618769983324	1.0	y	15	2	y_15	22
45	16	shape	illusion	6.945296886473442	0.0	y	15	minus	y_15	22
46	8	shape	illusion	3.5969024382739008	0.0	y	15	minus	y_15	22
47	28	ambiguous	illusion	7.751917893259815	1.0	y	15	2	y_15	22
48	29	ambiguous	illusion	4.401576781376207	0.0	y	15	2	y_15	22
0	23	ambiguous	illusion	3.5137125518449466	1.0	low	4	2	low_4	23
1	24	ambiguous	illusion	3.9818081766352407	1.0	low	4	2	low_4	23
2	49	colour	control	7.12549456765555	1.0	low	4	minus	low_4	23
3	19	colour	illusion	5.340265790098783	0.0	low	4	minus	low_4	23
4	31	shape	control	4.7076434509581295	1.0	low	4	2	low_4	23
5	4	shape	illusion	5.232522574653559	0.0	low	4	minus	low_4	23
6	47	colour	control	6.226255484616559	1.0	low	4	minus	low_4	23
7	6	shape	illusion	5.404895510677306	1.0	low	4	minus	low_4	23
8	9	shape	illusion	7.168409100857389	1.0	low	4	minus	low_4	23
9	15	shape	illusion	3.9629238369852833	0.0	low	4	2	low_4	23
10	16	shape	illusion	4.248418842278625	0.0	low	4	minus	low_4	23
11	38	shape	control	5.687727428183281	0.0	low	4	minus	low_4	23
12	35	shape	control	4.890227456548018	1.0	low	4	minus	low_4	23
13	18	colour	illusion	6.536833843096247	1.0	low	4	2	low_4	23
14	32	shape	control	4.067794872542436	1.0	low	4	2	low_4	23
15	39	shape	control	3.9992146889599103	1.0	low	4	2	low_4	23
16	46	colour	control	4.674064312839619	1.0	low	4	minus	low_4	23
17	36	shape	control	7.707179882425407	1.0	low	4	2	low_4	23
18	10	shape	illusion	4.658656737221463	0.0	low	4	2	low_4	23
20	14	shape	illusion	9.50523459647593	1.0	low	4	2	low_4	23
21	2	shape	illusion	10.824296988586866	0.0	low	4	minus	low_4	23
22	13	shape	illusion	16.336008577636676	1.0	low	4	minus	low_4	23
23	33	shape	control	5.05499892212174	1.0	low	4	minus	low_4	23
24	45	colour	control	6.716625496595952	1.0	low	4	2	low_4	23
25	43	shape	control	4.246429225568136	1.0	low	4	minus	low_4	23
26	41	shape	control	2.8653507641611213	1.0	low	4	minus	low_4	23
27	22	colour	illusion	6.270727267714393	0.0	low	4	minus	low_4	23
28	1	shape	illusion	4.493450068319363	0.0	low	4	2	low_4	23
29	37	shape	control	4.826232306186284	1.0	low	4	minus	low_4	23
30	34	shape	control	4.798115496640094	1.0	low	4	2	low_4	23
31	7	shape	illusion	6.196633698189544	0.0	low	4	2	low_4	23
33	5	shape	illusion	4.2146443894453105	0.0	low	4	2	low_4	23
34	17	colour	illusion	4.84187126085817	0.0	low	4	2	low_4	23
35	3	shape	illusion	4.061747815474519	0.0	low	4	2	low_4	23
36	21	colour	illusion	8.305515979336633	0.0	low	4	2	low_4	23
38	12	shape	illusion	6.064048639036628	1.0	low	4	2	low_4	23
39	40	shape	control	7.857028006994369	1.0	low	4	2	low_4	23
41	42	shape	control	4.011005295378709	1.0	low	4	2	low_4	23
42	48	colour	control	4.482091828711418	1.0	low	4	minus	low_4	23
43	8	shape	illusion	6.982963451024261	0.0	low	4	minus	low_4	23
44	20	colour	illusion	3.5900149606204645	0.0	low	4	minus	low_4	23
45	44	colour	control	3.964390723442193	1.0	low	4	2	low_4	23
46	11	shape	illusion	6.248101557168411	0.0	low	4	minus	low_4	23
47	28	ambiguous	illusion	9.086700688709245	1.0	low	4	2	low_4	23
48	29	ambiguous	illusion	23.822065051957914	0.0	low	4	2	low_4	23
0	23	ambiguous	illusion	32.593021729193424	1.0	y	16	2	y_16	24
1	24	ambiguous	illusion	6.871115213677513	1.0	y	16	2	y_16	24
2	41	shape	control	5.816761027493158	1.0	y	16	minus	y_16	24
3	3	shape	illusion	7.497434185146631	0.0	y	16	2	y_16	24
4	47	colour	control	13.603270400902147	1.0	y	16	minus	y_16	24
5	44	colour	control	17.026517202143623	1.0	y	16	2	y_16	24
6	49	colour	control	7.020514362404356	1.0	y	16	minus	y_16	24
8	36	shape	control	7.0781495660967275	0.0	y	16	2	y_16	24
9	37	shape	control	5.216714103715276	1.0	y	16	minus	y_16	24
10	1	shape	illusion	5.350834659733664	0.0	y	16	2	y_16	24
11	39	shape	control	6.1244788948351925	1.0	y	16	2	y_16	24
12	22	colour	illusion	12.217414313454356	0.0	y	16	minus	y_16	24
13	32	shape	control	3.9343557422052986	1.0	y	16	2	y_16	24
14	2	shape	illusion	11.253872224689985	1.0	y	16	minus	y_16	24
15	31	shape	control	4.984604705668971	1.0	y	16	2	y_16	24
17	35	shape	control	11.702130858178863	1.0	y	16	minus	y_16	24
18	8	shape	illusion	5.7029789710159084	0.0	y	16	minus	y_16	24
20	20	colour	illusion	4.564629602014974	0.0	y	16	minus	y_16	24
21	7	shape	illusion	6.84448374119529	0.0	y	16	2	y_16	24
22	6	shape	illusion	6.759180932899652	0.0	y	16	minus	y_16	24
23	14	shape	illusion	8.03020100233698	0.0	y	16	2	y_16	24
24	48	colour	control	11.444272948887374	1.0	y	16	minus	y_16	24
25	46	colour	control	9.154151903370805	1.0	y	16	minus	y_16	24
26	12	shape	illusion	6.595903610943424	1.0	y	16	2	y_16	24
27	33	shape	control	6.084195763731259	0.0	y	16	minus	y_16	24
28	16	shape	illusion	4.450475559114238	0.0	y	16	minus	y_16	24
29	45	colour	control	7.364043419487642	0.0	y	16	2	y_16	24
30	18	colour	illusion	6.526464524327822	1.0	y	16	2	y_16	24
31	9	shape	illusion	18.94685213580124	0.0	y	16	minus	y_16	24
32	21	colour	illusion	10.375767475257817	0.0	y	16	2	y_16	24
33	11	shape	illusion	16.871924831188153	1.0	y	16	minus	y_16	24
34	13	shape	illusion	13.643051066685073	0.0	y	16	minus	y_16	24
35	4	shape	illusion	17.54803001176697	1.0	y	16	minus	y_16	24
36	10	shape	illusion	6.901416303864608	0.0	y	16	2	y_16	24
37	19	colour	illusion	6.238340778464591	0.0	y	16	minus	y_16	24
38	15	shape	illusion	4.708202179078398	0.0	y	16	2	y_16	24
39	42	shape	control	4.43728462877516	1.0	y	16	2	y_16	24
40	5	shape	illusion	3.5791399090376217	0.0	y	16	2	y_16	24
41	38	shape	control	39.706645752223274	0.0	y	16	minus	y_16	24
43	40	shape	control	5.748751940975126	1.0	y	16	2	y_16	24
44	43	shape	control	10.384346665413432	1.0	y	16	minus	y_16	24
45	34	shape	control	15.696897114552483	0.0	y	16	2	y_16	24
46	17	colour	illusion	7.115325516485427	0.0	y	16	2	y_16	24
47	28	ambiguous	illusion	19.896636805097838	0.0	y	16	2	y_16	24
48	29	ambiguous	illusion	30.876077463944053	1.0	y	16	2	y_16	24
0	23	ambiguous	illusion	9.897568797226997	1.0	low	5	2	low_5	25
1	24	ambiguous	illusion	5.152820775481813	1.0	low	5	2	low_5	25
2	1	shape	illusion	6.093308620684184	1.0	low	5	2	low_5	25
3	36	shape	control	5.10027586967044	1.0	low	5	2	low_5	25
4	12	shape	illusion	6.7649710353052805	1.0	low	5	2	low_5	25
5	33	shape	control	4.828181578001022	1.0	low	5	minus	low_5	25
6	45	colour	control	4.639349842291266	0.0	low	5	2	low_5	25
8	32	shape	control	5.582381215577698	0.0	low	5	2	low_5	25
9	39	shape	control	5.3948988423835535	0.0	low	5	2	low_5	25
10	41	shape	control	14.025668278878586	0.0	low	5	minus	low_5	25
11	11	shape	illusion	8.879245426755006	1.0	low	5	minus	low_5	25
12	3	shape	illusion	6.694480013225983	1.0	low	5	2	low_5	25
13	9	shape	illusion	8.60373761260962	0.0	low	5	minus	low_5	25
14	48	colour	control	8.141238544600128	1.0	low	5	minus	low_5	25
15	35	shape	control	11.320161177909538	1.0	low	5	minus	low_5	25
16	6	shape	illusion	6.944062237624166	1.0	low	5	minus	low_5	25
17	43	shape	control	5.794528557858938	1.0	low	5	minus	low_5	25
18	13	shape	illusion	8.375291348844257	0.0	low	5	minus	low_5	25
19	20	colour	illusion	12.35624507664943	0.0	low	5	minus	low_5	25
20	19	colour	illusion	7.393825025366822	0.0	low	5	minus	low_5	25
21	8	shape	illusion	6.9036291773500125	1.0	low	5	minus	low_5	25
22	47	colour	control	6.226877680490362	1.0	low	5	minus	low_5	25
23	5	shape	illusion	5.4072651622973344	0.0	low	5	2	low_5	25
25	49	colour	control	7.43678499995076	1.0	low	5	minus	low_5	25
26	31	shape	control	9.358451466712722	1.0	low	5	2	low_5	25
27	17	colour	illusion	5.463724840265058	0.0	low	5	2	low_5	25
28	22	colour	illusion	9.9655446561992	1.0	low	5	minus	low_5	25
30	16	shape	illusion	7.464065219999611	0.0	low	5	minus	low_5	25
31	46	colour	control	7.340311252954053	1.0	low	5	minus	low_5	25
32	21	colour	illusion	6.907352688514947	0.0	low	5	2	low_5	25
33	10	shape	illusion	8.173299884270817	1.0	low	5	2	low_5	25
34	44	colour	control	5.565027927346819	1.0	low	5	2	low_5	25
35	14	shape	illusion	8.806981188346981	0.0	low	5	2	low_5	25
36	2	shape	illusion	15.369642260899127	0.0	low	5	minus	low_5	25
37	40	shape	control	8.825824043127795	0.0	low	5	2	low_5	25
38	7	shape	illusion	5.9364320585827945	1.0	low	5	2	low_5	25
39	42	shape	control	6.489638678807751	1.0	low	5	2	low_5	25
40	34	shape	control	4.5978141948089615	1.0	low	5	2	low_5	25
41	15	shape	illusion	5.380809552676509	0.0	low	5	2	low_5	25
42	37	shape	control	5.693431724688708	0.0	low	5	minus	low_5	25
43	4	shape	illusion	8.129002298373962	1.0	low	5	minus	low_5	25
44	38	shape	control	9.367028225584363	0.0	low	5	minus	low_5	25
45	18	colour	illusion	7.090417419012737	1.0	low	5	2	low_5	25
47	28	ambiguous	illusion	11.38057858071443	1.0	low	5	2	low_5	25
48	29	ambiguous	illusion	14.855123444383937	1.0	low	5	2	low_5	25
0	23	ambiguous	illusion	6.74981380342615	1.0	y	17	2	y_17	27
1	24	ambiguous	illusion	3.9841001498498367	1.0	y	17	2	y_17	27
2	3	shape	illusion	5.680673079339613	0.0	y	17	2	y_17	27
3	35	shape	control	6.681083562752974	1.0	y	17	minus	y_17	27
4	36	shape	control	5.1847762926172445	1.0	y	17	2	y_17	27
5	17	colour	illusion	4.763975278605359	0.0	y	17	2	y_17	27
7	49	colour	control	10.756400177970137	1.0	y	17	minus	y_17	27
8	18	colour	illusion	6.405307595117848	1.0	y	17	2	y_17	27
9	2	shape	illusion	9.401171559375145	1.0	y	17	minus	y_17	27
10	5	shape	illusion	4.307219483414883	0.0	y	17	2	y_17	27
12	16	shape	illusion	4.44341204511511	1.0	y	17	minus	y_17	27
13	6	shape	illusion	5.9580573477342105	0.0	y	17	minus	y_17	27
14	47	colour	control	5.23653812957309	1.0	y	17	minus	y_17	27
16	45	colour	control	5.14971460664492	1.0	y	17	2	y_17	27
17	48	colour	control	5.2468792319705235	1.0	y	17	minus	y_17	27
18	1	shape	illusion	4.757576518890347	0.0	y	17	2	y_17	27
19	46	colour	control	5.751391713016346	1.0	y	17	minus	y_17	27
20	11	shape	illusion	6.016365442888856	0.0	y	17	minus	y_17	27
21	42	shape	control	4.674653601434329	1.0	y	17	2	y_17	27
22	13	shape	illusion	8.46642423967387	1.0	y	17	minus	y_17	27
23	21	colour	illusion	5.638879546419048	0.0	y	17	2	y_17	27
24	7	shape	illusion	5.878297543338704	0.0	y	17	2	y_17	27
26	22	colour	illusion	6.130957581219263	0.0	y	17	minus	y_17	27
27	37	shape	control	5.810523611507961	0.0	y	17	minus	y_17	27
28	10	shape	illusion	4.914455337540859	0.0	y	17	2	y_17	27
29	4	shape	illusion	5.173548578462942	0.0	y	17	minus	y_17	27
30	32	shape	control	4.071716679729434	0.0	y	17	2	y_17	27
31	44	colour	control	3.974070658256096	1.0	y	17	2	y_17	27
32	15	shape	illusion	3.476415640998312	0.0	y	17	2	y_17	27
33	12	shape	illusion	5.216534255710941	0.0	y	17	2	y_17	27
34	33	shape	control	5.699730369533428	0.0	y	17	minus	y_17	27
35	34	shape	control	4.725371197760978	0.0	y	17	2	y_17	27
36	20	colour	illusion	3.72636883859559	0.0	y	17	minus	y_17	27
37	43	shape	control	4.022090734259109	0.0	y	17	minus	y_17	27
38	41	shape	control	3.664530910251415	0.0	y	17	minus	y_17	27
39	31	shape	control	5.308555074068863	0.0	y	17	2	y_17	27
40	14	shape	illusion	8.735058687378114	0.0	y	17	2	y_17	27
41	19	colour	illusion	4.627880779082262	0.0	y	17	minus	y_17	27
42	39	shape	control	5.869335794881407	0.0	y	17	2	y_17	27
43	40	shape	control	5.619277646443153	0.0	y	17	2	y_17	27
44	8	shape	illusion	5.074130954340943	0.0	y	17	minus	y_17	27
45	9	shape	illusion	6.5641954727689145	0.0	y	17	minus	y_17	27
46	38	shape	control	6.275081833291552	0.0	y	17	minus	y_17	27
47	28	ambiguous	illusion	10.40485172755507	1.0	y	17	2	y_17	27
48	29	ambiguous	illusion	6.860969713376107	0.0	y	17	2	y_17	27
0	23	ambiguous	illusion	6.990957208420697	1.0	low	6	2	low_6	28
1	24	ambiguous	illusion	5.6932132868578265	1.0	low	6	2	low_6	28
2	47	colour	control	6.356737641531254	1.0	low	6	minus	low_6	28
3	1	shape	illusion	5.757871110638916	0.0	low	6	2	low_6	28
4	46	colour	control	4.600620709273244	1.0	low	6	minus	low_6	28
5	15	shape	illusion	3.9007120448723067	0.0	low	6	2	low_6	28
6	13	shape	illusion	7.105065114096759	0.0	low	6	minus	low_6	28
7	35	shape	control	14.233520083701476	0.0	low	6	minus	low_6	28
8	34	shape	control	4.808002359975943	1.0	low	6	2	low_6	28
9	17	colour	illusion	5.368721893231849	0.0	low	6	2	low_6	28
10	12	shape	illusion	8.730102900452039	0.0	low	6	2	low_6	28
11	16	shape	illusion	4.572404330619975	1.0	low	6	minus	low_6	28
12	2	shape	illusion	13.544189572829964	0.0	low	6	minus	low_6	28
13	39	shape	control	5.504747100884742	1.0	low	6	2	low_6	28
15	48	colour	control	5.3719648337682875	1.0	low	6	minus	low_6	28
16	3	shape	illusion	7.8884295544821725	0.0	low	6	2	low_6	28
17	4	shape	illusion	12.235700548905694	0.0	low	6	minus	low_6	28
18	5	shape	illusion	4.000468834461572	0.0	low	6	2	low_6	28
20	11	shape	illusion	12.541847831812445	1.0	low	6	minus	low_6	28
21	22	colour	illusion	8.287969310590597	0.0	low	6	minus	low_6	28
22	21	colour	illusion	7.650119011825153	1.0	low	6	2	low_6	28
23	14	shape	illusion	11.305179222812512	0.0	low	6	2	low_6	28
24	38	shape	control	11.612339949964735	0.0	low	6	minus	low_6	28
25	9	shape	illusion	7.756278208072218	1.0	low	6	minus	low_6	28
26	31	shape	control	5.138392072037277	1.0	low	6	2	low_6	28
27	41	shape	control	3.5548516059907342	0.0	low	6	minus	low_6	28
28	20	colour	illusion	14.070731195361983	0.0	low	6	minus	low_6	28
29	42	shape	control	5.915568464823991	1.0	low	6	2	low_6	28
30	19	colour	illusion	5.303801489734724	1.0	low	6	minus	low_6	28
31	44	colour	control	5.852130340033	0.0	low	6	2	low_6	28
32	49	colour	control	4.586468148837412	0.0	low	6	minus	low_6	28
33	37	shape	control	4.387165686990556	0.0	low	6	minus	low_6	28
34	18	colour	illusion	12.239213768253649	0.0	low	6	2	low_6	28
35	8	shape	illusion	8.382958333299941	1.0	low	6	minus	low_6	28
36	43	shape	control	7.937366228196878	0.0	low	6	minus	low_6	28
37	36	shape	control	8.864898683940739	1.0	low	6	2	low_6	28
38	33	shape	control	8.97465011658096	0.0	low	6	minus	low_6	28
39	45	colour	control	5.73587398118616	1.0	low	6	2	low_6	28
40	7	shape	illusion	11.395875796552902	0.0	low	6	2	low_6	28
41	10	shape	illusion	9.772107145491644	0.0	low	6	2	low_6	28
42	32	shape	control	4.758971271024166	1.0	low	6	2	low_6	28
44	40	shape	control	6.154305699519683	1.0	low	6	2	low_6	28
45	6	shape	illusion	7.661716687832267	0.0	low	6	minus	low_6	28
47	28	ambiguous	illusion	17.689924556957518	1.0	low	6	2	low_6	28
48	29	ambiguous	illusion	7.743879015584753	0.0	low	6	2	low_6	28
0	23	ambiguous	illusion	14.066454008652727	1.0	low	7	2	low_7	29
1	24	ambiguous	illusion	7.04725440997936	1.0	low	7	2	low_7	29
2	14	shape	illusion	17.179661578758896	0.0	low	7	2	low_7	29
3	36	shape	control	20.64493891755137	1.0	low	7	2	low_7	29
4	22	colour	illusion	14.737860906746393	0.0	low	7	minus	low_7	29
5	2	shape	illusion	14.564919450914203	1.0	low	7	minus	low_7	29
6	38	shape	control	20.933501822666585	0.0	low	7	minus	low_7	29
7	43	shape	control	10.885240853031066	1.0	low	7	minus	low_7	29
8	12	shape	illusion	17.001929644559823	1.0	low	7	2	low_7	29
9	1	shape	illusion	6.472610150206492	0.0	low	7	2	low_7	29
10	32	shape	control	6.21820624909833	1.0	low	7	2	low_7	29
11	18	colour	illusion	7.669073251932787	1.0	low	7	2	low_7	29
12	44	colour	control	4.557445623896456	1.0	low	7	2	low_7	29
13	40	shape	control	7.25877335874884	1.0	low	7	2	low_7	29
14	31	shape	control	5.240605848419364	1.0	low	7	2	low_7	29
15	42	shape	control	5.742394477374545	1.0	low	7	2	low_7	29
16	8	shape	illusion	6.7630281399069645	0.0	low	7	minus	low_7	29
17	7	shape	illusion	5.5970086051929675	1.0	low	7	2	low_7	29
21	3	shape	illusion	12.1157499031533	0.0	low	7	2	low_7	29
22	10	shape	illusion	7.3148991900516185	0.0	low	7	2	low_7	29
23	46	colour	control	7.89475130196297	1.0	low	7	minus	low_7	29
24	6	shape	illusion	18.833284707262465	0.0	low	7	minus	low_7	29
25	11	shape	illusion	11.22562456135256	0.0	low	7	minus	low_7	29
26	37	shape	control	7.564425896300236	1.0	low	7	minus	low_7	29
27	49	colour	control	7.055680902759378	1.0	low	7	minus	low_7	29
28	33	shape	control	7.896545198742388	1.0	low	7	minus	low_7	29
29	21	colour	illusion	7.682535379517502	1.0	low	7	2	low_7	29
30	4	shape	illusion	9.11940496277657	1.0	low	7	minus	low_7	29
31	15	shape	illusion	5.661304831972302	0.0	low	7	2	low_7	29
32	19	colour	illusion	6.726856827019218	0.0	low	7	minus	low_7	29
33	17	colour	illusion	6.349860929438363	0.0	low	7	2	low_7	29
34	47	colour	control	6.214520798180274	1.0	low	7	minus	low_7	29
35	45	colour	control	6.826699116464624	1.0	low	7	2	low_7	29
36	5	shape	illusion	4.7193436939287485	0.0	low	7	2	low_7	29
37	16	shape	illusion	6.404250810029224	1.0	low	7	minus	low_7	29
38	35	shape	control	6.906220165878949	0.0	low	7	minus	low_7	29
40	48	colour	control	8.389175107342451	1.0	low	7	minus	low_7	29
41	34	shape	control	6.194507118046204	0.0	low	7	2	low_7	29
42	13	shape	illusion	8.819719654495204	0.0	low	7	minus	low_7	29
43	20	colour	illusion	5.525094699271903	0.0	low	7	minus	low_7	29
44	9	shape	illusion	8.222360131160713	1.0	low	7	minus	low_7	29
45	39	shape	control	6.655448632229309	1.0	low	7	2	low_7	29
46	41	shape	control	4.8545278165438495	0.0	low	7	minus	low_7	29
47	28	ambiguous	illusion	37.32041581773682	0.0	low	7	2	low_7	29
48	29	ambiguous	illusion	12.675401934993715	1.0	low	7	2	low_7	29
0	23	ambiguous	illusion	18.52568266950584	1.0	n	6	2	n_6	30
1	24	ambiguous	illusion	5.0767392329726135	1.0	n	6	2	n_6	30
2	47	colour	control	6.094116164438673	1.0	n	6	minus	n_6	30
3	1	shape	illusion	6.908022977439033	0.0	n	6	2	n_6	30
4	46	colour	control	5.7251804432435165	1.0	n	6	minus	n_6	30
5	15	shape	illusion	4.36302967973279	0.0	n	6	2	n_6	30
6	13	shape	illusion	5.636247007470955	1.0	n	6	minus	n_6	30
7	35	shape	control	7.713929180990817	1.0	n	6	minus	n_6	30
8	34	shape	control	10.06874105483075	1.0	n	6	2	n_6	30
9	17	colour	illusion	11.024902221077356	0.0	n	6	2	n_6	30
10	12	shape	illusion	6.4445188693462105	0.0	n	6	2	n_6	30
11	16	shape	illusion	6.415487484458937	1.0	n	6	minus	n_6	30
12	2	shape	illusion	9.126632417704966	1.0	n	6	minus	n_6	30
13	39	shape	control	6.298694146880735	1.0	n	6	2	n_6	30
15	48	colour	control	9.699522086772047	1.0	n	6	minus	n_6	30
16	3	shape	illusion	6.1369200733279285	0.0	n	6	2	n_6	30
17	4	shape	illusion	12.77078886074014	1.0	n	6	minus	n_6	30
18	5	shape	illusion	4.046969542248918	0.0	n	6	2	n_6	30
20	11	shape	illusion	9.734723309555193	1.0	n	6	minus	n_6	30
21	22	colour	illusion	20.48787144239577	0.0	n	6	minus	n_6	30
22	21	colour	illusion	10.218102513481426	0.0	n	6	2	n_6	30
23	14	shape	illusion	10.942870040344133	0.0	n	6	2	n_6	30
24	38	shape	control	9.537544188940956	1.0	n	6	minus	n_6	30
25	9	shape	illusion	10.147221911554881	1.0	n	6	minus	n_6	30
26	31	shape	control	6.038653268564303	1.0	n	6	2	n_6	30
27	41	shape	control	7.25706374715628	1.0	n	6	minus	n_6	30
28	20	colour	illusion	9.251875345447845	1.0	n	6	minus	n_6	30
29	42	shape	control	5.570760657619758	1.0	n	6	2	n_6	30
30	19	colour	illusion	5.474436464364772	1.0	n	6	minus	n_6	30
31	44	colour	control	4.438712106108142	1.0	n	6	2	n_6	30
32	49	colour	control	4.588445959416276	0.0	n	6	minus	n_6	30
33	37	shape	control	6.080658899461922	1.0	n	6	minus	n_6	30
34	18	colour	illusion	12.122878079853766	1.0	n	6	2	n_6	30
35	8	shape	illusion	6.816854363298263	0.0	n	6	minus	n_6	30
36	43	shape	control	6.810350626385117	1.0	n	6	minus	n_6	30
37	36	shape	control	6.221559016652464	0.0	n	6	2	n_6	30
38	33	shape	control	6.9773179642543255	0.0	n	6	minus	n_6	30
39	45	colour	control	6.235572239700558	0.0	n	6	2	n_6	30
40	7	shape	illusion	7.159762169889292	1.0	n	6	2	n_6	30
41	10	shape	illusion	15.696102053156212	0.0	n	6	2	n_6	30
42	32	shape	control	4.132472408757167	1.0	n	6	2	n_6	30
44	40	shape	control	7.282419406341432	1.0	n	6	2	n_6	30
45	6	shape	illusion	7.118108267566639	1.0	n	6	minus	n_6	30
47	28	ambiguous	illusion	11.905072590619964	1.0	n	6	2	n_6	30
48	29	ambiguous	illusion	5.131223529182535	0.0	n	6	2	n_6	30
0	23	ambiguous	illusion	5.217233657856923	1.0	low	8	2	low_8	31
1	24	ambiguous	illusion	5.077251114546017	1.0	low	8	2	low_8	31
2	47	colour	control	5.489288530534395	1.0	low	8	minus	low_8	31
3	6	shape	illusion	10.53498874716297	0.0	low	8	minus	low_8	31
4	41	shape	control	10.37300178051737	1.0	low	8	minus	low_8	31
6	2	shape	illusion	13.400820642656072	0.0	low	8	minus	low_8	31
7	19	colour	illusion	5.818767317901803	0.0	low	8	minus	low_8	31
8	11	shape	illusion	6.645150663216555	0.0	low	8	minus	low_8	31
9	20	colour	illusion	4.0767328437787	0.0	low	8	minus	low_8	31
10	17	colour	illusion	5.261974729133726	0.0	low	8	2	low_8	31
12	22	colour	illusion	7.444714002874208	0.0	low	8	minus	low_8	31
13	35	shape	control	6.4309638215390805	1.0	low	8	minus	low_8	31
14	33	shape	control	7.9765858315558935	1.0	low	8	minus	low_8	31
16	3	shape	illusion	4.97797126372916	0.0	low	8	2	low_8	31
17	46	colour	control	10.84531501866786	0.0	low	8	minus	low_8	31
18	38	shape	control	17.847866256156518	1.0	low	8	minus	low_8	31
19	45	colour	control	9.9931854890674	0.0	low	8	2	low_8	31
20	13	shape	illusion	11.368266025669982	0.0	low	8	minus	low_8	31
21	9	shape	illusion	9.213118288110307	1.0	low	8	minus	low_8	31
22	32	shape	control	4.357552124910399	1.0	low	8	2	low_8	31
23	49	colour	control	3.82112648319071	1.0	low	8	minus	low_8	31
24	1	shape	illusion	4.84618055921419	0.0	low	8	2	low_8	31
25	37	shape	control	4.0590411301946006	1.0	low	8	minus	low_8	31
26	7	shape	illusion	15.67983266216106	0.0	low	8	2	low_8	31
27	36	shape	control	5.043460995161696	1.0	low	8	2	low_8	31
28	16	shape	illusion	4.521668094376763	0.0	low	8	minus	low_8	31
29	14	shape	illusion	6.53202378453534	0.0	low	8	2	low_8	31
30	42	shape	control	4.487338633012769	1.0	low	8	2	low_8	31
31	31	shape	control	4.711001036542257	1.0	low	8	2	low_8	31
32	21	colour	illusion	5.752655580507962	0.0	low	8	2	low_8	31
33	8	shape	illusion	4.748323015192909	0.0	low	8	minus	low_8	31
35	5	shape	illusion	4.075490047499443	0.0	low	8	2	low_8	31
